CPU,Compiler,Opt,N,Tile,Threads,Schedule,Chunk,Align,Restrict,Time_Min_s,Time_Mean_s,GFLOPS_Min,GFLOPS_Mean,SIMD_Ops,FMA,AlignedMov,UnalignedMov,Status
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,1,static,,1,1,32.826719,32.8578,14.130,14.117,1,0
0,57,19,REF
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,1,dynamic,16,1,1,32.826216,32.8455,14.130,14.122,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,1,guided,8,1,1,32.819504,32.8345,14.133,14.127,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,4,static,,1,1,18.535787,18.5486,25.024,25.007,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,4,dynamic,16,1,1,12.624989,12.6262,36.741,36.737,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,4,guided,8,1,1,12.454081,12.6134,37.245,36.774,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,8,static,,1,1,10.061848,10.0633,46.100,46.093,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,8,dynamic,16,1,1,7.294904,7.3206,63.586,63.363,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,8,guided,8,1,1,7.325430,7.3585,63.321,63.036,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,16,static,,1,1,6.951336,7.00607,66.729,66.207,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,16,dynamic,16,1,1,4.832802,4.98243,95.980,93.098,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,32,16,guided,8,1,1,4.840954,4.99923,95.819,92.785,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,1,static,,1,1,23.748617,23.7519,19.531,19.529,1,0
0,57,19,REF
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,1,dynamic,16,1,1,23.757586,23.765,19.524,19.518,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,1,guided,8,1,1,23.747742,23.7542,19.532,19.527,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,4,static,,1,1,13.166102,13.1722,35.231,35.214,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,4,dynamic,16,1,1,8.329096,8.45453,55.691,54.864,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,4,guided,8,1,1,8.365456,8.7484,55.449,53.021,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,8,static,,1,1,6.868182,7.64257,67.537,60.693,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,8,dynamic,16,1,1,4.349354,4.37007,106.649,106.143,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,8,guided,8,1,1,4.373888,4.38267,106.051,105.838,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,16,static,,1,1,5.038005,5.42943,92.071,85.433,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,16,dynamic,16,1,1,2.737433,2.76717,169.449,167.628,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,64,16,guided,8,1,1,2.645283,2.6837,175.352,172.842,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,1,static,,1,1,57.245562,57.3513,8.102,8.087,1,0
0,57,19,REF
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,1,dynamic,16,1,1,57.286542,57.404,8.097,8.080,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,1,guided,8,1,1,57.111135,57.2117,8.121,8.107,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,4,static,,1,1,14.582833,14.6162,31.808,31.735,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,4,dynamic,16,1,1,12.393911,12.5135,37.426,37.068,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,4,guided,8,1,1,12.264255,12.5731,37.821,36.892,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,8,static,,1,1,6.827254,6.88717,67.941,67.350,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,8,dynamic,16,1,1,8.619905,8.8373,53.812,52.488,1,0
0,57,19,PASS
12th Gen Intel(R) Core(TM) i9-12900K,icc,O3,6144,128,8,guided,8,1,1,7.240741,7.3604,64.062,63.020,1,0
0,57,19,PASS
